지역,링크아이디,도로명,평균속도, 평균통행량 
세종특별자치시 -,4130307000,한누리대로,32.1,227.9
세종특별자치시 -,4130307100,부강외천로,30.1,62.2
세종특별자치시 -,4130307200,부강외천로,30.5,60
세종특별자치시 -,4130307300,시장1길,27.2,11.7
세종특별자치시 -,4130307400,시장1길,27.8,9.5
세종특별자치시 -,4130307500,부강외천로,30.7,13.4
세종특별자치시 -,4130307600,부강외천로,28.3,21.6
세종특별자치시 -,4130307700,세종로,57.6,71.8
세종특별자치시 -,4130307800,세종로,60,184.4
세종특별자치시 -,4130307900,정안세종로,45.3,146.3
세종특별자치시 -,4130308000,정안세종로,42.7,113
세종특별자치시 -,4130308100,평기길,53.7,79.5
세종특별자치시 -,4130308200,평기길,46,89.5
세종특별자치시 -,4130308300,부강외천로,29.1,15.7
세종특별자치시 -,4130308400,부강외천로,32.4,16.5
세종특별자치시 -,4130308500,청연로,47.2,27.8
세종특별자치시 -,4130308600,청연로,34.8,26.6
세종특별자치시 -,4130308700,태산길,24.2,6.3
세종특별자치시 -,4130308800,태산길,21.8,12.8
세종특별자치시 -,4130308900,부강외천로,29.3,17.4
세종특별자치시 -,4130309000,부강외천로,24.6,19.8
세종특별자치시 -,4130309100,부촌길,17.8,15.8
세종특별자치시 -,4130309200,부촌길,16.3,7.7
세종특별자치시 -,4130309300,태산길,25.7,10.6
세종특별자치시 -,4130309400,태산길,27.9,11.7
세종특별자치시 -,4130309500,부강로,19.9,5.6
세종특별자치시 -,4130309600,부강로,20.1,10.5
세종특별자치시 -,4130309700,연청로,31.2,57.2
세종특별자치시 -,4130309800,연청로,48.6,127.7
세종특별자치시 -,4130309900,부강외천로,32.2,8.9
세종특별자치시 -,4130310000,부강외천로,32.7,12.9
세종특별자치시 -,4130310100,부강외천로,39.6,22.4
세종특별자치시 -,4130310200,부강외천로,41.6,38.9
세종특별자치시 -,4130310300,-,22.7,29.4
세종특별자치시 -,4130310400,-,25.1,26.7
세종특별자치시 -,4130310500,문곡자창이길,38.9,8.7
세종특별자치시 -,4130310600,문곡자창이길,40.4,10.4
세종특별자치시 -,4130310700,연청로,18.2,41.4
세종특별자치시 -,4130310800,연청로,27,143.3
세종특별자치시 -,4130310900,부강4길,20.9,15.1
세종특별자치시 -,4130311000,부강4길,18.8,12.9
세종특별자치시 -,4130311100,부강로,18.2,23.1
세종특별자치시 -,4130311200,부강로,16.8,15.9
세종특별자치시 -,4130311300,문곡자창이길,23.4,1
세종특별자치시 -,4130311400,문곡자창이길,26.4,0.2
세종특별자치시 -,4130311500,연청로,20.8,42.8
세종특별자치시 -,4130311600,연청로,13.1,174.1
세종특별자치시 -,4130311700,문곡자창이길,76.1,7.4
세종특별자치시 -,4130311800,문곡자창이길,79.1,6.5
세종특별자치시 -,4130311900,부촌길,18.2,18.7
세종특별자치시 -,4130312000,부촌길,15.3,12.1
세종특별자치시 -,4130312300,한누리대로,54.8,170.8
세종특별자치시 -,4130312400,한누리대로,29.7,113.7
세종특별자치시 -,4130312500,연청로,50.2,71.5
세종특별자치시 -,4130312600,연청로,51.6,49.6
세종특별자치시 -,4130312700,문곡구절골길,37.7,14.3
세종특별자치시 -,4130312800,문곡구절골길,40.3,14.8
세종특별자치시 -,4130312900,연청로,74.1,26
세종특별자치시 -,4130313000,연청로,58.1,35.2
세종특별자치시 -,4130313100,부강외천로,27.4,7.7
세종특별자치시 -,4130313200,부강외천로,36.6,7.7
세종특별자치시 -,4130313300,정안세종로,47.8,12.6
세종특별자치시 -,4130313400,정안세종로,53,11.7
세종특별자치시 -,4130313500,월산공단로,43.9,110.1
세종특별자치시 -,4130313600,월산공단로,45.8,90.2
세종특별자치시 -,4130313700,만남로,25.7,0.1
세종특별자치시 -,4130313800,만남로,31.7,0.1
세종특별자치시 -,4130313900,부강2길,18.2,21
세종특별자치시 -,4130314000,부강2길,17.7,21.2
세종특별자치시 -,4130314100,연청로,87.3,14.3
세종특별자치시 -,4130314200,연청로,91,28.7
세종특별자치시 -,4130314300,부강외천로,37.4,15.3
세종특별자치시 -,4130314400,부강외천로,50.9,29.7
세종특별자치시 -,4130314500,부강로,13.8,53.2
세종특별자치시 -,4130314600,부강로,15,63.1
세종특별자치시 -,4130314700,문곡대국터길,55.5,14.5
세종특별자치시 -,4130314800,문곡대국터길,52.7,16.7
세종특별자치시 -,4130314900,태산로,38,33.1
세종특별자치시 -,4130315000,태산로,39.9,32.6
세종특별자치시 -,4130315100,부촌길,17.5,27.5
세종특별자치시 -,4130315200,부촌길,19.9,27.4
세종특별자치시 -,4130315300,연청로,81.3,16.9
세종특별자치시 -,4130315400,연청로,88.7,24
세종특별자치시 -,4130315500,월산공단로,74.8,12
세종특별자치시 -,4130315600,월산공단로,72,11.3
세종특별자치시 -,4130315700,세종로,87.3,222.6
세종특별자치시 -,4130315800,세종로,88.1,243.6
세종특별자치시 -,4130315900,퇴미로,20.4,14.8
세종특별자치시 -,4130316000,퇴미로,25.4,16.8
세종특별자치시 -,4130316100,한누리대로,71.8,99.8
세종특별자치시 -,4130316200,한누리대로,69.6,88.9
세종특별자치시 -,4130316300,청연로,30.8,19
세종특별자치시 -,4130316400,청연로,31.1,21.6
세종특별자치시 -,4130316500,청연로,25.7,23.5
세종특별자치시 -,4130316600,청연로,24.4,17.3
세종특별자치시 -,4130316700,청연로,34.7,41.1
세종특별자치시 -,4130316800,청연로,20.3,49.3
세종특별자치시 -,4130316900,청연로,36.5,68.7
세종특별자치시 -,4130317000,청연로,41.1,40.7
세종특별자치시 -,4130317100,한누리대로,75,99.2
세종특별자치시 -,4130317200,한누리대로,73.6,88.8
세종특별자치시 -,4130317300,월산공단로,30.5,40.5
세종특별자치시 -,4130317400,월산공단로,44.9,50.2
세종특별자치시 -,4130317500,부강행산로,36.1,86.9
세종특별자치시 -,4130317600,부강행산로,36.2,85
세종특별자치시 -,4130317700,청연로,35.2,44.8
세종특별자치시 -,4130317800,청연로,34.2,35.3
세종특별자치시 -,4130317900,청연로,38.5,21.1
세종특별자치시 -,4130318000,청연로,40.1,43.5
세종특별자치시 -,4130318100,한누리대로,72.4,82.3
세종특별자치시 -,4130318200,한누리대로,76.3,37.8
세종특별자치시 -,4130318300,한누리대로,82.9,67.9
세종특별자치시 -,4130318400,한누리대로,79.2,86.2
세종특별자치시 -,4130318500,-,36.3,24.9
세종특별자치시 -,4130318600,-,38.1,24.7
세종특별자치시 -,4130318700,청연로,35.3,43.3
세종특별자치시 -,4130318800,청연로,37.2,0.3
세종특별자치시 -,4130318900,갈산산수로,30.6,32.9
세종특별자치시 -,4130319000,갈산산수로,29.1,27.1
세종특별자치시 -,4130319100,청연로,35,0.1
세종특별자치시 -,4130319200,청연로,37.8,23.8
세종특별자치시 -,4130319300,청연로,40.8,39.3
세종특별자치시 -,4130319400,청연로,41,0.1
세종특별자치시 -,4130319500,한누리대로,48.4,224.3
세종특별자치시 -,4130319600,한누리대로,46.7,303.8
세종특별자치시 -,4130319700,한누리대로,54.2,65.1
세종특별자치시 -,4130319800,한누리대로,57.9,207.1
세종특별자치시 -,4130319900,청연로,39.9,39.8
세종특별자치시 -,4130320000,청연로,32.6,15.4
세종특별자치시 -,4130320100,한누리대로,69,454.2
세종특별자치시 -,4130320200,한누리대로,41,337.9
세종특별자치시 -,4130320300,세종1로,63.1,0.1
세종특별자치시 -,4130320400,세종1로,87.2,0.1
세종특별자치시 -,4130320500,세종로,94.7,159.4
세종특별자치시 -,4130320600,세종로,89.2,218.6
세종특별자치시 -,4130320700,한누리대로,41.1,228.8
세종특별자치시 -,4130320800,한누리대로,60.5,173.7
세종특별자치시 -,4130320900,한누리대로,46.7,148.1
세종특별자치시 -,4130321000,한누리대로,68.9,65.9
세종특별자치시 -,4130321100,한누리대로,32.7,82.2
세종특별자치시 -,4130321200,한누리대로,33.9,134.4
세종특별자치시 -,4130321300,청연로,38.6,46.7
세종특별자치시 -,4130321400,청연로,43.7,51.7
세종특별자치시 -,4130321500,정안세종로,58.7,33
세종특별자치시 -,4130321600,정안세종로,35.5,25.7
세종특별자치시 -,4130321700,월산공단로,50.6,185.6
세종특별자치시 -,4130321800,월산공단로,41.1,220.7
세종특별자치시 -,4130321900,갈산산수로,46.8,9.9
세종특별자치시 -,4130322000,갈산산수로,47,3.2
세종특별자치시 -,4130322100,한누리대로,79.7,77.9
세종특별자치시 -,4130322200,한누리대로,76.9,41.5
세종특별자치시 -,4130322300,정안세종로,68.3,32.3
세종특별자치시 -,4130322400,정안세종로,59.7,29.1
세종특별자치시 -,4130322500,세종로,92.6,495.2
세종특별자치시 -,4130322600,세종로,87.1,554.1
세종특별자치시 -,4130322700,용연로,28.5,36
세종특별자치시 -,4130322800,용연로,24.2,50.7
세종특별자치시 -,4130322900,의당전의로,27.1,55.2
세종특별자치시 -,4130323000,의당전의로,29.6,13.7
세종특별자치시 -,4130323100,응암2길,32.3,28.3
세종특별자치시 -,4130323200,응암2길,34.6,25.2
세종특별자치시 -,4130323300,용연로,25,26.2
세종특별자치시 -,4130323400,용연로,33,44.3
세종특별자치시 -,4130323500,청연로,44.3,159.4
세종특별자치시 -,4130323600,청연로,49.1,131.6
세종특별자치시 -,4130323900,정안세종로,56,7
세종특별자치시 -,4130324000,정안세종로,72.4,50.5
세종특별자치시 -,4130324100,정안세종로,78.8,50.4
세종특별자치시 -,4130324200,부강행산로,28.6,4.1
세종특별자치시 -,4130324300,부강행산로,33.6,9.7
세종특별자치시 -,4130324400,연청로,50.4,38.4
세종특별자치시 -,4130324500,연청로,69.6,95.6
세종특별자치시 -,4130324600,연청로,81.7,144.8
세종특별자치시 -,4130324700,연청로,56.6,78.4
세종특별자치시 -,4130324800,연청로,94.5,120.8
세종특별자치시 -,4130324900,연청로,78.2,134.5
세종특별자치시 -,4130325000,부강행산로,37.7,141.8
세종특별자치시 -,4130325100,부강행산로,41.5,124.6
세종특별자치시 -,4130325200,명학산단남로,28.7,2.7
세종특별자치시 -,4130325300,명학산단남로,24.8,1.9
세종특별자치시 -,4130325400,원합강1길,42.6,3.1
세종특별자치시 -,4130325500,원합강1길,30.1,3.5
세종특별자치시 -,4130325600,연청로,65.3,42.1
세종특별자치시 -,4130325700,연청로,70,46.7
세종특별자치시 -,4130325800,명학산단남로,25,1.1
세종특별자치시 -,4130325900,명학산단남로,16.3,0.4
세종특별자치시 -,4130326000,한누리대로,77.1,100.5
세종특별자치시 -,4130326100,한누리대로,75.3,89.6
세종특별자치시 -,4130326200,한누리대로,68,326.5
세종특별자치시 -,4130326300,한누리대로,71.1,316
세종특별자치시 -,4130326400,한누리대로,28.6,426.2
세종특별자치시 -,4130326500,한누리대로,30.3,547.1
세종특별자치시 -,4130326600,한누리대로,42.4,162.7
세종특별자치시 -,4130326700,한누리대로,49.7,326.9
세종특별자치시 -,4130326800,갈산산수로,38.8,12.7
세종특별자치시 -,4130326900,갈산산수로,41.5,4.9
세종특별자치시 -,4130327000,원합강1길,28.8,20.4
세종특별자치시 -,4130327100,원합강1길,29.2,22.1
세종특별자치시 -,4130327200,-,23.4,13.6
세종특별자치시 -,4130327300,-,26.2,7.2
세종특별자치시 -,4130327400,연청로,67.9,60.9
세종특별자치시 -,4130327500,정안세종로,59.6,16
세종특별자치시 -,4130327600,조뱅이길,58.9,18.4
세종특별자치시 -,4130327700,조뱅이길,67.4,14.4
세종특별자치시 -,4130327800,삼성길,53.7,82.5
세종특별자치시 -,4130327900,삼성길,53.9,78.4
세종특별자치시 -,4130328000,연청로,80,130.1
세종특별자치시 -,4130328100,연청로,65.9,67.1
세종특별자치시 -,4130328200,한누리대로,55.7,85.4
세종특별자치시 -,4130328300,한누리대로,42.1,366.5
세종특별자치시 -,4130328400,세종오송로,63.4,514.4
세종특별자치시 -,4130328500,세종오송로,35.4,501.8
세종특별자치시 -,4130328600,연청로,94.1,114.2
세종특별자치시 -,4130328700,연청로,84.1,49.5
세종특별자치시 -,4130328800,세종1로,89.9,297.6
세종특별자치시 -,4130328900,세종1로,81.8,312.4
세종특별자치시 -,4130329000,삼성길,28.2,59.2
세종특별자치시 -,4130329100,삼성길,29,47.2
세종특별자치시 -,4130329200,조뱅이길,32.7,6.6
세종특별자치시 -,4130329300,조뱅이길,32.4,5.5
세종특별자치시 -,4130329400,연청로,95.4,115.5
세종특별자치시 -,4130329500,연청로,86.5,55.3
세종특별자치시 -,4130329600,정안세종로,73.7,3.6
세종특별자치시 -,4130329700,용호1길,17.6,0.2
세종특별자치시 -,4130329800,용호1길,16.1,0.2
세종특별자치시 -,4130329900,내판로,20.4,0.3
세종특별자치시 -,4130330000,내판로,20.1,0.2
세종특별자치시 -,4130330100,용호1길,24.5,1.5
세종특별자치시 -,4130330200,용호1길,27.8,1.8
세종특별자치시 -,4130330300,명학산단남로,22.3,63
세종특별자치시 -,4130330400,명학산단남로,22.7,40.2
세종특별자치시 -,4130330500,원합강1길,32.7,37.8
세종특별자치시 -,4130330600,원합강1길,29.8,25.1
세종특별자치시 -,4130330700,삼성길,22.6,39.9
세종특별자치시 -,4130330800,삼성길,32.4,52.2
세종특별자치시 -,4130330900,연청로,91.3,131.5
세종특별자치시 -,4130331000,연청로,82.8,87.7
세종특별자치시 -,4130331100,연청로,44.8,34.5
세종특별자치시 -,4130331200,원합강1길,49.8,38.4
세종특별자치시 -,4130331300,원합강1길,38.1,34.6
세종특별자치시 -,4130331400,정안세종로,78.8,9.1
세종특별자치시 -,4130331500,정안세종로,80.8,28
세종특별자치시 -,4130331600,정안세종로,88,26.6
세종특별자치시 -,4130331700,연청로,89.4,142.1
세종특별자치시 -,4130331800,연청로,83,110.7
세종특별자치시 -,4130331900,정안세종로,83.7,25.1
세종특별자치시 -,4130332000,정안세종로,87.5,31.5
세종특별자치시 -,4130332100,청연로,39.7,26.2
세종특별자치시 -,4130332200,청연로,36.5,33.8
세종특별자치시 -,4130332300,갈산산수로,68.2,73.1
세종특별자치시 -,4130332400,갈산산수로,77.9,63
세종특별자치시 -,4130332500,연청로,83.3,113.8
세종특별자치시 -,4130332600,연청로,81.4,131.3
세종특별자치시 -,4130332700,명학산단남로,34.5,26.4
세종특별자치시 -,4130332800,명학산단남로,18.3,31
세종특별자치시 -,4130332900,명학산단로,27.5,23.9
세종특별자치시 -,4130333000,명학산단로,23.6,15.1
세종특별자치시 -,4130333100,정안세종로,86.2,24.9
세종특별자치시 -,4130333200,정안세종로,82.7,42.2
세종특별자치시 -,4130333300,세종오송로,86.7,379
세종특별자치시 -,4130333400,세종오송로,84.8,379.9
세종특별자치시 -,4130333500,연청로,80.4,47.1
세종특별자치시 -,4130333600,연청로,92.4,104.5
세종특별자치시 -,4130333700,연청로,85.4,100.6
세종특별자치시 -,4130333800,응암2길,86.4,45.6
세종특별자치시 -,4130333900,응암2길,86.2,46.2
세종특별자치시 -,4130334000,응암1길,29.4,1.4
세종특별자치시 -,4130334100,응암1길,25.5,2.3
세종특별자치시 -,4130334200,명학산단남로,18.9,26
세종특별자치시 -,4130334300,명학산단남로,32.8,39.2
세종특별자치시 -,4130334400,응암1길,87,52.7
세종특별자치시 -,4130334500,응암1길,88.9,53.4
세종특별자치시 -,4130334600,연청로,89.2,55
세종특별자치시 -,4130334700,연청로,85.7,67.1
세종특별자치시 -,4130334800,연청로,87.9,141.1
세종특별자치시 -,4130334900,연청로,89.8,199.4
세종특별자치시 -,4130335000,연청로,70,5.6
세종특별자치시 -,4130335100,연청로,37.5,0.7
세종특별자치시 -,4130335200,명학산단로,55.3,10.3
세종특별자치시 -,4130335300,명학산단로,56.7,6.8
세종특별자치시 -,4130335400,연청로,88.7,40.6
세종특별자치시 -,4130335500,연청로,91,155.5
세종특별자치시 -,4130335600,연청로,72,14.6
세종특별자치시 -,4130335700,응암1길,29.4,3.5
세종특별자치시 -,4130335800,응암1길,42.8,4.7
세종특별자치시 -,4130335900,청연로,47.3,60.1
세종특별자치시 -,4130336000,청연로,41.9,77.1
세종특별자치시 -,4130336100,연청로,85,266.1
